Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh,Elspot Prices in NOK/MWh
Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021,Data was last updated 29-04-2021
Unnamed: 0_level_2,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,AT,BE,DE-LU,FR,NL
24-04-2021,10 - 11,40438.0,17993.0,17993.0,17993.0,49053.0,17993.0,50259.0,50259.0,47857.0,47857.0,47857.0,25662.0,25662.0,23712.0,49053.0,49053.0,49053.0,,,,,
24-04-2021,11 - 12,34850.0,17651.0,17651.0,17651.0,47052.0,17651.0,48208.0,48208.0,46660.0,46660.0,46660.0,25210.0,25210.0,23320.0,47052.0,47052.0,47052.0,,,,,
24-04-2021,12 - 13,28105.0,17189.0,17189.0,17189.0,43062.0,17189.0,44127.0,44127.0,44188.0,44188.0,44188.0,25019.0,25019.0,22938.0,43062.0,43062.0,43062.0,,,,,
24-04-2021,13 - 14,24818.0,16857.0,16857.0,16857.0,32216.0,16857.0,33010.0,33010.0,40629.0,40629.0,40629.0,23270.0,23270.0,22908.0,32216.0,32216.0,32216.0,,,,,
24-04-2021,14 - 15,21863.0,15299.0,15299.0,15299.0,15299.0,15299.0,20345.0,20345.0,37222.0,37222.0,37222.0,22968.0,22968.0,22667.0,15299.0,15299.0,15299.0,,,,,
24-04-2021,15 - 16,21280.0,15017.0,15017.0,15017.0,15017.0,15017.0,19611.0,19611.0,38086.0,38086.0,38086.0,22295.0,22295.0,22295.0,15017.0,15017.0,15017.0,,,,,
24-04-2021,16 - 17,23994.0,14937.0,14937.0,14937.0,14937.0,14937.0,28326.0,28326.0,40750.0,40750.0,40750.0,22697.0,22697.0,22697.0,14937.0,14937.0,14937.0,,,,,
24-04-2021,17 - 18,27823.0,17942.0,17942.0,17942.0,17942.0,17942.0,48711.0,48711.0,44137.0,44137.0,44137.0,22848.0,22848.0,22848.0,17942.0,17942.0,17942.0,,,,,
24-04-2021,18 - 19,39031.0,24175.0,24175.0,24175.0,55878.0,24175.0,55878.0,55878.0,46640.0,46640.0,46640.0,24175.0,24175.0,24175.0,55878.0,55878.0,55878.0,,,,,
24-04-2021,19 - 20,42640.0,24536.0,24536.0,24536.0,50289.0,24536.0,61668.0,61668.0,47625.0,47625.0,47625.0,24536.0,24536.0,24536.0,50289.0,50289.0,50289.0,,,,,
24-04-2021,20 - 21,44178.0,24577.0,24577.0,24577.0,68423.0,24577.0,68423.0,68423.0,48218.0,48218.0,48218.0,25130.0,25130.0,24577.0,68423.0,68423.0,68423.0,,,,,
24-04-2021,21 - 22,43786.0,24557.0,24557.0,24557.0,60703.0,24557.0,60703.0,60703.0,48148.0,48148.0,48148.0,25170.0,25170.0,24557.0,60703.0,60703.0,60703.0,,,,,
24-04-2021,22 - 23,43072.0,23783.0,23783.0,23783.0,57697.0,23783.0,57697.0,57697.0,48339.0,48339.0,48339.0,25200.0,25200.0,23843.0,57697.0,57697.0,57697.0,,,,,
24-04-2021,23 - 00,40981.0,16545.0,16545.0,16545.0,20184.0,16545.0,53385.0,53385.0,48218.0,48218.0,48218.0,25190.0,25190.0,23853.0,20184.0,20184.0,20184.0,,,,,
25-04-2021,00 - 01,39398.0,17620.0,17620.0,17620.0,21097.0,17620.0,50934.0,50934.0,49311.0,49311.0,49311.0,26730.0,26730.0,23112.0,21097.0,21097.0,21097.0,,,,,
25-04-2021,01 - 02,35079.0,15565.0,15565.0,15565.0,15565.0,15565.0,48659.0,48659.0,47156.0,47156.0,47156.0,26780.0,26780.0,23022.0,15565.0,15565.0,15565.0,,,,,
25-04-2021,02 - 03,34046.0,13651.0,13651.0,13651.0,13651.0,13651.0,48820.0,48820.0,47256.0,47256.0,47256.0,27071.0,27071.0,22972.0,13651.0,13651.0,13651.0,,,,,
25-04-2021,03 - 04,31100.0,13310.0,13310.0,13310.0,13310.0,13310.0,48409.0,48409.0,46955.0,46955.0,46955.0,27171.0,27171.0,22942.0,13310.0,13310.0,13310.0,,,,,
25-04-2021,04 - 05,29506.0,13991.0,13991.0,13991.0,13991.0,13991.0,48138.0,48138.0,46625.0,46625.0,46625.0,27291.0,27291.0,22962.0,13991.0,13991.0,13991.0,,,,,
25-04-2021,05 - 06,27712.0,14773.0,14773.0,14773.0,14773.0,14773.0,47426.0,47426.0,46164.0,46164.0,46164.0,27241.0,27241.0,22931.0,14773.0,14773.0,14773.0,,,,,
25-04-2021,06 - 07,27432.0,16126.0,16126.0,16126.0,16126.0,16126.0,44861.0,44861.0,44510.0,44510.0,44510.0,27281.0,27281.0,22962.0,16126.0,16126.0,16126.0,,,,,
25-04-2021,07 - 08,27482.0,16758.0,16758.0,16758.0,16758.0,16758.0,43899.0,43899.0,44309.0,44309.0,44309.0,27412.0,27412.0,23032.0,16758.0,16758.0,16758.0,,,,,
25-04-2021,08 - 09,27993.0,19484.0,19484.0,19484.0,42525.0,19484.0,43578.0,43578.0,43478.0,43478.0,43478.0,27472.0,27472.0,23322.0,42525.0,42525.0,42525.0,,,,,
25-04-2021,09 - 10,26600.0,19925.0,19925.0,19925.0,36402.0,19925.0,37294.0,37294.0,40070.0,40070.0,40070.0,27512.0,27512.0,23673.0,36402.0,36402.0,36402.0,,,,,
25-04-2021,10 - 11,24886.0,17840.0,17840.0,17840.0,17840.0,17840.0,17840.0,17840.0,40160.0,40160.0,40160.0,27432.0,27432.0,23723.0,17840.0,17840.0,17840.0,,,,,
25-04-2021,11 - 12,23623.0,15535.0,15535.0,15535.0,15535.0,15535.0,15535.0,15535.0,39900.0,39900.0,39900.0,27131.0,27131.0,23302.0,15535.0,15535.0,15535.0,,,,,
25-04-2021,12 - 13,23483.0,15084.0,15084.0,15084.0,15084.0,15084.0,15354.0,15084.0,39439.0,39439.0,39439.0,26510.0,26510.0,23062.0,15084.0,15084.0,15084.0,,,,,
25-04-2021,13 - 14,17229.0,1894.0,1894.0,1894.0,1894.0,1894.0,1614.0,1894.0,39198.0,39198.0,39198.0,26469.0,26469.0,23042.0,1894.0,1894.0,1894.0,,,,,
25-04-2021,14 - 15,10453.0,60.0,60.0,60.0,60.0,60.0,-6956.0,60.0,38376.0,38376.0,38376.0,26469.0,26469.0,23022.0,60.0,60.0,60.0,,,,,
25-04-2021,15 - 16,11887.0,641.0,641.0,641.0,641.0,641.0,-3297.0,641.0,37424.0,37424.0,38346.0,26469.0,26469.0,23032.0,641.0,641.0,641.0,,,,,
25-04-2021,16 - 17,17670.0,3999.0,3999.0,3999.0,3999.0,3999.0,110.0,3999.0,37264.0,37264.0,37264.0,26489.0,26489.0,23122.0,3999.0,3999.0,3999.0,,,,,
25-04-2021,17 - 18,24014.0,18782.0,18782.0,18782.0,18782.0,18782.0,18953.0,18782.0,40962.0,40962.0,40962.0,26510.0,26510.0,21609.0,18782.0,18782.0,18782.0,,,,,
25-04-2021,18 - 19,39388.0,24325.0,24325.0,24325.0,24325.0,24325.0,54823.0,46875.0,44009.0,44009.0,44009.0,27041.0,27041.0,24325.0,24325.0,24325.0,24325.0,,,,,
25-04-2021,19 - 20,45422.0,27402.0,27402.0,27402.0,63583.0,27402.0,66078.0,63583.0,46454.0,46454.0,46454.0,27402.0,27402.0,27402.0,63583.0,63583.0,63583.0,,,,,
25-04-2021,20 - 21,46775.0,27542.0,27542.0,31240.0,66399.0,27542.0,68033.0,68033.0,47166.0,47166.0,47166.0,27572.0,27572.0,27542.0,66399.0,66399.0,66399.0,,,,,
25-04-2021,21 - 22,47046.0,27542.0,27542.0,27542.0,65106.0,27542.0,66149.0,66149.0,48459.0,48459.0,48459.0,27973.0,27973.0,27542.0,35440.0,35440.0,65106.0,,,,,
25-04-2021,22 - 23,46835.0,26289.0,26289.0,26289.0,63021.0,26289.0,65126.0,65126.0,49471.0,49471.0,49471.0,28043.0,28043.0,26289.0,26289.0,26289.0,63021.0,,,,,
25-04-2021,23 - 00,46234.0,23413.0,23413.0,23413.0,58672.0,23413.0,60115.0,60115.0,49782.0,49782.0,49782.0,27883.0,27883.0,23413.0,36131.0,36131.0,58672.0,,,,,
26-04-2021,00 - 01,43387.0,23212.0,23212.0,23212.0,23212.0,23212.0,52618.0,52618.0,48409.0,48409.0,48409.0,38136.0,38136.0,23212.0,23212.0,23212.0,23212.0,,,,,
26-04-2021,01 - 02,41633.0,22992.0,22992.0,22992.0,22992.0,22992.0,51255.0,51255.0,47717.0,47717.0,47717.0,37173.0,37173.0,22992.0,22992.0,22992.0,22992.0,,,,,
26-04-2021,02 - 03,41944.0,22731.0,22731.0,22731.0,22731.0,22731.0,52628.0,52628.0,47797.0,47797.0,47797.0,38286.0,38286.0,22931.0,22731.0,22731.0,22731.0,,,,,
26-04-2021,03 - 04,42074.0,23052.0,23052.0,23052.0,23052.0,23052.0,51215.0,51215.0,48048.0,48048.0,48048.0,39429.0,39429.0,23052.0,23052.0,23052.0,23052.0,,,,,
26-04-2021,04 - 05,43758.0,23382.0,23382.0,23382.0,23382.0,23382.0,51285.0,51285.0,48499.0,48499.0,48499.0,47116.0,47116.0,23382.0,23382.0,23382.0,23382.0,,,,,
26-04-2021,05 - 06,46855.0,27221.0,27221.0,27221.0,55134.0,27221.0,57188.0,57188.0,49621.0,49621.0,49621.0,49621.0,49621.0,27221.0,55134.0,55134.0,55134.0,,,,,
26-04-2021,06 - 07,53430.0,35850.0,35850.0,54071.0,71440.0,71440.0,75129.0,75129.0,54071.0,54071.0,54071.0,54071.0,54071.0,35850.0,71440.0,71440.0,71440.0,,,,,
26-04-2021,07 - 08,80310.0,67311.0,67311.0,79508.0,79508.0,79508.0,82144.0,82144.0,79508.0,79508.0,79508.0,79508.0,79508.0,67311.0,79508.0,79508.0,79508.0,,,,,
26-04-2021,08 - 09,82625.0,81513.0,81513.0,81513.0,82024.0,81513.0,84039.0,84039.0,81513.0,81513.0,81513.0,81513.0,81513.0,81513.0,81513.0,81513.0,81513.0,,,,,
26-04-2021,09 - 10,72834.0,72092.0,72092.0,72092.0,74066.0,74577.0,74397.0,74397.0,72092.0,72092.0,72092.0,72092.0,72092.0,72092.0,74577.0,74577.0,74577.0,,,,,
26-04-2021,10 - 11,52618.0,52097.0,52097.0,52097.0,52668.0,71170.0,52668.0,52668.0,52097.0,51285.0,52097.0,52097.0,52097.0,52097.0,71170.0,71170.0,71170.0,,,,,
26-04-2021,11 - 12,50864.0,51185.0,51185.0,51185.0,51185.0,70809.0,51185.0,51185.0,51185.0,49702.0,51185.0,51185.0,51185.0,51185.0,70809.0,70809.0,70809.0,,,,,
26-04-2021,12 - 13,49932.0,50233.0,50233.0,50233.0,50233.0,69225.0,50233.0,50233.0,50233.0,48780.0,50233.0,50233.0,50233.0,50233.0,69225.0,69225.0,69225.0,,,,,
26-04-2021,13 - 14,48068.0,49100.0,49100.0,49100.0,49100.0,69195.0,49100.0,49100.0,49100.0,47677.0,49100.0,49100.0,49100.0,49100.0,69195.0,69195.0,69195.0,,,,,
26-04-2021,14 - 15,47336.0,48449.0,48449.0,48449.0,48449.0,48449.0,48449.0,48449.0,48449.0,47046.0,48449.0,48449.0,48449.0,48449.0,50203.0,50203.0,50203.0,,,,,
26-04-2021,15 - 16,48088.0,49251.0,49251.0,49251.0,49251.0,49251.0,49251.0,49251.0,49251.0,47817.0,49251.0,49251.0,49251.0,49251.0,50163.0,50163.0,50163.0,,,,,
26-04-2021,16 - 17,49591.0,49621.0,49621.0,49621.0,49621.0,64655.0,49621.0,49621.0,49621.0,49411.0,49621.0,49621.0,49621.0,49621.0,64655.0,64655.0,64655.0,,,,,
26-04-2021,17 - 18,52879.0,52608.0,52608.0,52608.0,55444.0,66149.0,55444.0,55444.0,52608.0,52608.0,52608.0,52608.0,52608.0,52608.0,66149.0,66149.0,66149.0,,,,,
26-04-2021,18 - 19,65166.0,61658.0,61658.0,61658.0,72242.0,75379.0,72242.0,72242.0,61658.0,61658.0,61658.0,61658.0,61658.0,61658.0,75379.0,75379.0,75379.0,,,,,
26-04-2021,19 - 20,75159.0,76762.0,76762.0,76762.0,77935.0,78927.0,79849.0,79849.0,76762.0,76762.0,76762.0,76762.0,76762.0,76762.0,78927.0,78927.0,78927.0,,,,,
26-04-2021,20 - 21,81132.0,78606.0,78606.0,78606.0,79258.0,78606.0,81202.0,81202.0,78606.0,78606.0,78606.0,78606.0,78606.0,78606.0,78606.0,78606.0,78606.0,,,,,
26-04-2021,21 - 22,75139.0,67943.0,67943.0,67943.0,75219.0,67943.0,75219.0,75219.0,67943.0,67943.0,67943.0,67943.0,67943.0,67943.0,67943.0,67943.0,67943.0,,,,,
26-04-2021,22 - 23,65367.0,59995.0,59995.0,59995.0,70849.0,59995.0,70849.0,70849.0,59995.0,59995.0,59995.0,59995.0,59995.0,59995.0,59995.0,59995.0,59995.0,,,,,
26-04-2021,23 - 00,52087.0,45753.0,45753.0,45753.0,62270.0,45753.0,63633.0,63633.0,51726.0,51726.0,51726.0,45753.0,45753.0,45753.0,45753.0,45753.0,45753.0,,,,,
27-04-2021,00 - 01,51146.0,51126.0,51126.0,51126.0,52552.0,51126.0,53848.0,53848.0,51126.0,51126.0,51126.0,51126.0,51126.0,51126.0,51126.0,51126.0,52552.0,,,,,
27-04-2021,01 - 02,48545.0,47933.0,47933.0,47933.0,50986.0,47933.0,52241.0,52241.0,48706.0,48706.0,48706.0,47933.0,47933.0,47933.0,47933.0,47933.0,50986.0,,,,,
27-04-2021,02 - 03,48355.0,47873.0,47873.0,47873.0,50504.0,47873.0,51749.0,51749.0,48525.0,48525.0,48525.0,47873.0,47873.0,47873.0,47873.0,47873.0,50504.0,,,,,
27-04-2021,03 - 04,48023.0,47370.0,47370.0,47370.0,49319.0,47370.0,50534.0,50534.0,48164.0,48164.0,48164.0,47370.0,47370.0,47370.0,47370.0,47370.0,49319.0,,,,,
27-04-2021,04 - 05,49128.0,49118.0,49118.0,49118.0,50182.0,49118.0,51418.0,51418.0,49118.0,49118.0,49118.0,49118.0,49118.0,49118.0,49118.0,49118.0,50182.0,,,,,
27-04-2021,05 - 06,51849.0,51719.0,51719.0,51719.0,53968.0,51719.0,55294.0,55294.0,51719.0,51719.0,51719.0,51719.0,51719.0,51719.0,51719.0,51719.0,51719.0,,,,,
27-04-2021,06 - 07,60376.0,59251.0,59251.0,59311.0,74094.0,73863.0,75911.0,75911.0,59311.0,59311.0,59311.0,59251.0,59251.0,59251.0,74094.0,74094.0,74094.0,,,,,
27-04-2021,07 - 08,85924.0,80712.0,80712.0,80712.0,81294.0,81294.0,83292.0,83292.0,80712.0,80712.0,80712.0,80712.0,80712.0,80712.0,81294.0,81294.0,81294.0,,,,,
27-04-2021,08 - 09,87079.0,81957.0,81957.0,81957.0,82047.0,81957.0,82047.0,82047.0,79667.0,79667.0,79667.0,81957.0,81957.0,81957.0,81957.0,81957.0,81957.0,,,,,
27-04-2021,09 - 10,60787.0,62012.0,62012.0,62012.0,67335.0,77538.0,67335.0,67335.0,56841.0,56841.0,56841.0,62012.0,62012.0,62012.0,77538.0,77538.0,77538.0,,,,,
27-04-2021,10 - 11,52070.0,51146.0,51146.0,51146.0,51146.0,74937.0,51146.0,51146.0,51146.0,50333.0,51146.0,51146.0,51146.0,51146.0,74937.0,74937.0,74937.0,,,,,
27-04-2021,11 - 12,50885.0,50192.0,50192.0,50192.0,50192.0,77588.0,50192.0,50192.0,50192.0,48736.0,50192.0,50192.0,50192.0,50192.0,77588.0,77588.0,77588.0,,,,,
27-04-2021,12 - 13,48736.0,48606.0,48606.0,48606.0,48606.0,77568.0,48606.0,48606.0,48606.0,47200.0,48606.0,48606.0,48606.0,48606.0,77568.0,77568.0,77568.0,,,,,
27-04-2021,13 - 14,46878.0,46607.0,46607.0,46607.0,46607.0,65668.0,46607.0,46607.0,46607.0,46005.0,46607.0,46607.0,46607.0,46607.0,71623.0,71623.0,71623.0,,,,,
27-04-2021,14 - 15,46115.0,45985.0,45985.0,45985.0,45985.0,45985.0,45985.0,45985.0,45985.0,45985.0,45985.0,45985.0,45985.0,45985.0,61540.0,61540.0,61540.0,,,,,
27-04-2021,15 - 16,46939.0,47421.0,47421.0,47421.0,47421.0,47421.0,47421.0,47421.0,47421.0,46045.0,47421.0,47421.0,47421.0,47421.0,59733.0,59733.0,59733.0,,,,,
27-04-2021,16 - 17,49781.0,49269.0,49269.0,49269.0,49269.0,56288.0,49269.0,49269.0,49269.0,48555.0,49269.0,49269.0,49269.0,49269.0,63619.0,63619.0,63619.0,,,,,
27-04-2021,17 - 18,53496.0,52171.0,52171.0,52171.0,54460.0,65035.0,54460.0,54460.0,52171.0,52171.0,52171.0,52171.0,52171.0,52171.0,65889.0,65889.0,65889.0,,,,,
27-04-2021,18 - 19,61099.0,59100.0,59100.0,59100.0,72858.0,70609.0,72858.0,72858.0,59100.0,59100.0,59100.0,59100.0,59100.0,59100.0,72858.0,72858.0,72858.0,,,,,
27-04-2021,19 - 20,60717.0,58578.0,58578.0,58578.0,80691.0,71272.0,80691.0,80691.0,58578.0,58578.0,58578.0,58578.0,58578.0,58578.0,80691.0,80691.0,80691.0,,,,,
27-04-2021,20 - 21,58337.0,56489.0,56489.0,56489.0,81214.0,56489.0,81214.0,81214.0,56489.0,56489.0,56489.0,56489.0,56489.0,56489.0,81214.0,81214.0,81214.0,,,,,
27-04-2021,21 - 22,58869.0,57965.0,57965.0,57965.0,69022.0,57965.0,69022.0,69022.0,57965.0,57965.0,57965.0,57965.0,57965.0,57965.0,69022.0,69022.0,69022.0,,,,,
27-04-2021,22 - 23,53235.0,52412.0,52412.0,52412.0,56087.0,52412.0,56087.0,56087.0,52412.0,52412.0,52412.0,52412.0,52412.0,52412.0,52412.0,52412.0,52412.0,,,,,
27-04-2021,23 - 00,48867.0,48314.0,48314.0,48314.0,49911.0,48314.0,49911.0,49911.0,48314.0,48314.0,48314.0,48314.0,48314.0,48314.0,48314.0,48314.0,48314.0,,,,,
28-04-2021,00 - 01,47213.0,47173.0,47173.0,47173.0,47173.0,47173.0,48586.0,48586.0,47173.0,47173.0,47173.0,47173.0,47173.0,47173.0,47173.0,47173.0,47173.0,,,,,
28-04-2021,01 - 02,46752.0,46501.0,46501.0,46501.0,46501.0,46501.0,47885.0,47885.0,46501.0,46501.0,46501.0,46501.0,46501.0,46501.0,46501.0,46501.0,46501.0,,,,,
28-04-2021,02 - 03,47103.0,47093.0,47093.0,47093.0,47093.0,47093.0,48646.0,48646.0,47093.0,47093.0,47093.0,47093.0,47093.0,47093.0,47093.0,47093.0,47093.0,,,,,
28-04-2021,03 - 04,48015.0,47945.0,47945.0,47945.0,47945.0,47945.0,53699.0,53699.0,47945.0,47945.0,47945.0,47945.0,47945.0,47945.0,47945.0,47945.0,47945.0,,,,,
28-04-2021,04 - 05,49037.0,49007.0,49007.0,49007.0,49007.0,49007.0,54300.0,54300.0,49007.0,49007.0,49007.0,49007.0,49007.0,49007.0,49007.0,49007.0,49007.0,,,,,
28-04-2021,05 - 06,52506.0,52275.0,52275.0,52275.0,54490.0,52275.0,54490.0,54490.0,52275.0,52275.0,52275.0,52275.0,52275.0,52275.0,52275.0,52275.0,54490.0,,,,,
28-04-2021,06 - 07,69968.0,69577.0,69577.0,69577.0,70419.0,69577.0,72153.0,72153.0,69577.0,69577.0,69577.0,69577.0,69577.0,69577.0,70419.0,70419.0,70419.0,,,,,
28-04-2021,07 - 08,80252.0,81676.0,81676.0,81676.0,81676.0,81676.0,81676.0,81676.0,79310.0,79310.0,79310.0,81676.0,81676.0,81676.0,81676.0,81676.0,81676.0,,,,,
28-04-2021,08 - 09,85164.0,85775.0,85775.0,85775.0,85775.0,85775.0,85775.0,85775.0,83289.0,83289.0,83289.0,85775.0,85775.0,85775.0,99909.0,99909.0,99909.0,,,,,
28-04-2021,09 - 10,69767.0,70158.0,70158.0,70158.0,70158.0,70158.0,70158.0,70158.0,67983.0,67983.0,67983.0,70158.0,70158.0,70158.0,99909.0,99909.0,99909.0,,,,,
